ID,Data Fato,Bairro,Descricao Subclasse Natureza,Tentado Consumado,Descricao Meio Utilizado,Idade Aparente,Raca Cor,Escolaridade,Classificacao,Tipo,N de casos Total,N de casos Fatais,N de bairros Divisa
149,01/10/2023,91,LESAO CORPORAL,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,25.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,ALTO RISCO DE FATALIDADE,1,,,
150,01/10/2023,68,AMEACA,CONSUMADO,FALA,19.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
151,01/10/2024,18,FURTO,CONSUMADO,MEIO DESCONHECIDO,64.0,PARDA,ANALFABETO,POSSIVEL FATAL,1,,,
152,01/10/2024,154,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,24.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
153,01/10/2024,18,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,72.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
154,01/10/2024,139,LESAO CORPORAL,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,32.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,ALTO RISCO DE FATALIDADE,1,,,
155,01/10/2024,126,ESTELIONATO,CONSUMADO,FRAUDE,68.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
156,01/10/2024,113,AMEACA,CONSUMADO,FALA,58.0,PARDA,ANALFABETO,NAO FATAL,1,,,
157,01/10/2024,145,ESTELIONATO,CONSUMADO,ABUSO DE CONFIANCA,28.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
158,01/10/2024,156,AMEACA,CONSUMADO,FALA,54.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
159,01/10/2024,68,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,56.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
160,01/10/2024,172,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,33.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
161,01/10/2024,98,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,35.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
162,01/11/2023,18,AMEACA,CONSUMADO,FALA,40.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
163,01/11/2023,142,AMEACA,CONSUMADO,FALA,40.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
164,01/11/2023,142,AMEACA,CONSUMADO,FALA,79.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
165,01/11/2023,114,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,54.0,PARDA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
166,01/11/2023,11,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,37.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
167,01/11/2023,18,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,35.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
168,01/11/2024,111,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,70.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
169,01/11/2024,115,AMEACA,CONSUMADO,FALA,19.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
170,01/11/2024,91,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,61.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
171,01/11/2024,155,IMPORTUNACAO SEXUAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,13.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
172,01/11/2024,99,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,31.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
173,01/11/2024,12,AMEACA,CONSUMADO,FALA,43.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
174,01/12/2023,137,DANO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,27.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
175,01/12/2023,9,ESTELIONATO,CONSUMADO,FRAUDE,25.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
176,01/12/2023,109,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,17.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
177,01/12/2023,120,ESTELIONATO,CONSUMADO,FRAUDE,57.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
178,01/12/2023,10,AMEACA,CONSUMADO,FALA,44.0,BRANCA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
179,01/12/2024,154,ATO OBSCENO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,26.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
180,01/12/2024,156,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,42.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
181,01/12/2024,154,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,47.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
182,01/12/2024,114,AMEACA,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,30.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
183,01/12/2024,6,AMEACA,CONSUMADO,FALA,19.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
184,01/12/2024,163,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,33.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
185,01/12/2024,126,INJURIA,CONSUMADO,FALA,55.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
186,01/12/2024,156,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,19.0,PARDA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
187,01/12/2024,1,AMEACA,CONSUMADO,FALA,38.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
188,01/12/2024,81,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,28.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
189,01/12/2024,177,FURTO,CONSUMADO,ABUSO DE CONFIANCA,48.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
190,02/01/2023,55,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,67.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
191,02/01/2023,55,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,15.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
192,02/01/2023,168,FURTO,CONSUMADO,ESCALADA,41.0,BRANCA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
193,02/01/2023,139,ROUBO,CONSUMADO,ARMAS DE FOGO,69.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
194,02/01/2023,34,AMEACA,CONSUMADO,FALA,58.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
195,02/01/2024,127,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,4.0,BRANCA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
196,02/01/2024,77,ESTELIONATO,CONSUMADO,FRAUDE,37.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
197,02/01/2024,177,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA COM EMPREGO DE INSTRUMENTOS,24.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
198,02/01/2024,68,AMEACA,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,20.0,BRANCA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
199,02/01/2024,175,AMEACA,CONSUMADO,FALA,44.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
200,02/01/2024,87,AMEACA,CONSUMADO,FALA,14.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
201,02/02/2023,99,DANO,CONSUMADO,SEM EMPREGO DE INSTRUMENTOS,51.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
202,02/02/2023,18,FURTO,CONSUMADO,MEIO DESCONHECIDO,27.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
203,02/02/2023,18,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,32.0,PRETO,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
204,02/02/2023,29,INJURIA,CONSUMADO,FALA,57.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
205,02/02/2023,177,DANO,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,22.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
206,02/02/2023,158,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,54.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
207,02/02/2023,70,ESTELIONATO,CONSUMADO,FRAUDE,46.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
208,02/02/2023,142,AMEACA,CONSUMADO,FALA,41.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
209,02/02/2023,80,ESTELIONATO,CONSUMADO,FRAUDE,58.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
210,02/02/2023,12,ESTELIONATO,CONSUMADO,ABUSO DE CONFIANCA,72.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
211,02/02/2023,18,DIFAMACAO,CONSUMADO,FALA,23.0,PARDA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
212,02/02/2023,171,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,47.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
213,02/02/2023,172,ESTELIONATO,CONSUMADO,FRAUDE,67.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
214,02/02/2023,158,LESAO CORPORAL,CONSUMADO,ATO DE SUFOCAR  ENFORCAR  ESTRANGULAR OU ESGA,64.0,BRANCA,ALFABETIZADO,ALTO RISCO DE FATALIDADE,1,,,
215,02/02/2023,12,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,39.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
216,02/02/2023,40,AMEACA,CONSUMADO,FALA,46.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
217,02/02/2024,107,DANO,CONSUMADO,SEM EMPREGO DE INSTRUMENTOS,52.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
218,02/02/2024,43,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,33.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
219,02/02/2024,96,DIFAMACAO,CONSUMADO,FALA,29.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
220,02/02/2024,49,FURTO,CONSUMADO,MEIO DESCONHECIDO,31.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
221,02/02/2024,111,DANO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,52.0,BRANCA,ALFABETIZADO,POSSIVEL FATAL,1,,,
222,02/02/2024,68,AMEACA,CONSUMADO,FALA,46.0,PARDA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
223,02/02/2024,155,AMEACA,CONSUMADO,FALA,44.0,PARDA,POS GRADUACAO,NAO FATAL,1,,,
224,02/02/2024,111,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,50.0,PARDA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
225,02/03/2023,66,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,38.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
226,02/03/2023,103,AMEACA,CONSUMADO,FALA,23.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
227,02/03/2023,18,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,30.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
228,02/03/2023,126,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,39.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
229,02/03/2023,183,FURTO,CONSUMADO,ABUSO DE CONFIANCA,43.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
230,02/03/2023,124,ESTELIONATO,CONSUMADO,FRAUDE,42.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
231,02/03/2023,18,FURTO,CONSUMADO,ABUSO DE CONFIANCA,49.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
232,02/03/2023,18,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,35.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
233,02/03/2023,87,VIAS DE FATO   AGRESSAO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,17.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
234,02/03/2023,125,AMEACA,CONSUMADO,FALA,33.0,PARDA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
235,02/03/2024,172,AMEACA,CONSUMADO,FALA,11.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
236,02/03/2024,172,AMEACA,CONSUMADO,FALA,11.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
237,02/03/2024,126,ESTELIONATO,CONSUMADO,FRAUDE,49.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
238,02/03/2024,167,AMEACA,CONSUMADO,FALA,64.0,PRETO,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
239,02/03/2024,11,DANO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,47.0,PARDA,POS GRADUACAO,POSSIVEL FATAL,1,,,
240,02/03/2024,9,FURTO,CONSUMADO,MEIO DESCONHECIDO,65.0,BRANCA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
241,02/04/2023,15,AMEACA,CONSUMADO,FALA,32.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
242,02/04/2023,55,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,41.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
243,02/04/2023,159,IMPORTUNACAO SEXUAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,16.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
244,02/04/2023,81,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,41.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
245,02/04/2023,131,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,24.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
246,02/04/2023,35,AMEACA,CONSUMADO,FALA,50.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
247,02/04/2023,155,AMEACA,CONSUMADO,FALA,47.0,PARDA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
248,02/04/2023,132,LESAO CORPORAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,24.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
249,02/04/2023,64,AMEACA,CONSUMADO,FALA,55.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
250,02/04/2024,120,AMEACA,CONSUMADO,FALA,29.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
251,02/04/2024,120,AMEACA,CONSUMADO,FALA,32.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
252,02/04/2024,12,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,52.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
253,02/04/2024,17,ESTELIONATO,CONSUMADO,FRAUDE,60.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
254,02/04/2024,101,AMEACA,CONSUMADO,FALA,38.0,AMARELA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
255,02/04/2024,7,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,34.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
256,02/04/2024,18,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,72.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
257,02/05/2023,18,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,43.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
258,02/05/2023,18,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,28.0,PARDA,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
259,02/05/2023,107,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,21.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
260,02/05/2023,142,AMEACA,CONSUMADO,FALA,35.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
261,02/05/2023,1,LESAO CORPORAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,16.0,BRANCA,ALFABETIZADO,POSSIVEL FATAL,1,,,
262,02/05/2023,18,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,30.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
263,02/05/2024,76,ESTELIONATO,CONSUMADO,FRAUDE,43.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
264,02/05/2024,172,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,36.0,PARDA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
265,02/05/2024,125,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,31.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
266,02/05/2024,66,LESAO CORPORAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,24.0,PRETO,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
267,02/05/2024,18,AMEACA,CONSUMADO,FALA,23.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
268,02/05/2024,143,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,26.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
269,02/05/2024,18,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,60.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
270,02/05/2024,105,INJURIA,CONSUMADO,FALA,64.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
271,02/05/2024,175,AMEACA,CONSUMADO,FALA,25.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
272,02/06/2023,128,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,25.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
273,02/06/2023,113,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,43.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
274,02/06/2023,137,FURTO,CONSUMADO,EMPREGO DE CHAVE FALSA   MICHA   GAZUA,27.0,BRANCA,ALFABETIZADO,POSSIVEL FATAL,1,,,
275,02/06/2023,17,AMEACA,CONSUMADO,FALA,24.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
276,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,33.0,PARDA,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
277,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,24.0,BRANCA,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
278,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,31.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
279,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,15.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
280,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,16.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
281,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,8.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
282,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,25.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
283,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,14.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
284,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,23.0,BRANCA,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
285,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,22.0,BRANCA,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
286,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,40.0,PARDA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
287,02/06/2023,11,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,15.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
288,02/06/2023,11,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,20.0,PARDA,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
289,02/06/2023,139,APROPRIACAO DE COISA HAVIDA POR ERRO  COISA ACHADA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,44.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
290,02/06/2023,18,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,62.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
291,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,17.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
292,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,21.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
293,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,25.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
294,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,18.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
295,02/06/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,47.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
296,02/06/2024,172,INJURIA,CONSUMADO,FALA,39.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
297,02/06/2024,184,AMEACA,CONSUMADO,FALA,36.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
298,02/06/2024,113,LESAO CORPORAL,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,22.0,PRETO,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,ALTO RISCO DE FATALIDADE,1,,,
